lat	lon	ele
43.105305	0.117553	454
43.105202	0.117618	454
43.105102	0.117688	454
43.105003	0.117758	454
43.104908	0.117818	454
43.104801	0.117878	455
43.104694	0.117937	455
43.104591	0.11799	455
43.104484	0.11804	455
43.104378	0.118095	455
43.104271	0.118148	455
43.104176	0.118202	455
43.104069	0.118257	456
43.103954	0.118308	456
43.103847	0.118355	456
43.103737	0.118397	456
43.103622	0.118443	456
43.1035	0.118493	456
43.103386	0.118552	456
43.103271	0.118608	456
43.103157	0.11867	456
43.10305	0.118743	456
43.102962	0.118825	456
43.102898	0.118938	456
43.102825	0.119057	456
43.102749	0.119172	456
43.102676	0.119285	456
43.102611	0.119403	456
43.102547	0.119517	457
43.102482	0.11963	457
43.102417	0.119743	457
43.102352	0.11986	457
43.102287	0.119967	457
43.102222	0.120073	457
43.102158	0.120188	457
43.102093	0.120308	457
43.102028	0.120418	457
43.101963	0.120528	457
43.101894	0.120633	458
43.10183	0.120737	458
43.101772	0.120837	458
43.101719	0.12094	458
43.101662	0.12104	458
43.101604	0.121122	459
43.101547	0.121213	459
43.10149	0.121305	459
43.101433	0.121398	459
43.101383	0.121508	460
43.101334	0.12161	460
43.101284	0.121717	460
43.101246	0.121825	460
43.101196	0.121928	461
43.101154	0.122033	461
43.101109	0.122138	461
43.101067	0.122248	461
43.101025	0.122365	462
43.100986	0.12248	462
43.100944	0.122595	462
43.100887	0.12271	462
43.100838	0.122822	463
43.100788	0.122932	463
43.10075	0.12305	463
43.100708	0.123165	463
43.100666	0.123278	463
43.100628	0.12339	463
43.100571	0.123498	463
43.100521	0.123593	463
43.100464	0.12368	463
43.100399	0.123765	463
43.100326	0.123852	463
43.100254	0.123937	463
43.100178	0.12402	464
43.100098	0.124102	464
43.100025	0.124182	464
43.099953	0.124265	464
43.099869	0.124343	464
43.099796	0.124418	465
43.099716	0.12449	465
43.099632	0.124565	465
43.09956	0.124637	465
43.099487	0.124712	466
43.099415	0.124788	466
43.099331	0.124863	466
43.099251	0.124943	466
43.099178	0.125022	467
43.099098	0.125102	467
43.099022	0.125177	467
43.098942	0.125262	467
43.098862	0.125343	467
43.098778	0.125423	467
43.098698	0.125487	467
43.098617	0.125555	467
43.098534	0.125628	468
43.098453	0.125708	468
43.098381	0.125785	468
43.098309	0.125868	468
43.098225	0.125945	468
43.098152	0.126027	469
43.098072	0.126105	469
43.098	0.126183	469
43.097916	0.12626	469
43.097836	0.12635	469
43.097763	0.126438	469
43.097679	0.126522	469
43.097607	0.126602	469
43.097526	0.126685	469
43.097454	0.126768	470
43.097362	0.126853	470
43.097275	0.126938	470
43.097191	0.127023	470
43.097103	0.127107	470
43.097012	0.127193	471
43.096924	0.127278	471
43.096836	0.127367	471
43.096744	0.127452	471
43.096645	0.127537	471
43.096558	0.12762	471
43.09647	0.1277	472
43.096386	0.127782	472
43.096306	0.127867	472
43.096214	0.127955	472
43.096134	0.128047	472
43.096054	0.128133	472
43.095963	0.128215	472
43.095882	0.128302	472
43.095791	0.128388	473
