lat	lon	ele
43.275791	-0.221547	259
43.275749	-0.221382	259
43.275707	-0.221218	259
43.275658	-0.221058	259
43.275619	-0.220898	259
43.27557	-0.220738	258
43.275528	-0.220577	258
43.27549	-0.220415	258
43.275448	-0.220253	258
43.275398	-0.220093	258
43.275349	-0.219933	259
43.275303	-0.219777	259
43.275253	-0.21962	259
43.275204	-0.21946	259
43.275154	-0.219297	259
43.275104	-0.219132	259
43.275066	-0.218963	260
43.275017	-0.2188	260
43.274975	-0.218645	260
43.274925	-0.218493	260
43.274879	-0.218342	260
43.274845	-0.21819	260
43.274803	-0.218032	260
43.274773	-0.21787	260
43.274738	-0.217705	260
43.274708	-0.217542	260
43.274666	-0.217385	260
43.274624	-0.217225	260
43.274578	-0.217062	260
43.274536	-0.216898	260
43.274486	-0.21673	260
43.274448	-0.216562	260
43.274399	-0.216393	260
43.274357	-0.216225	260
43.274307	-0.216057	260
43.274258	-0.215888	260
43.274212	-0.21572	260
43.274162	-0.215552	260
43.274113	-0.215383	260
43.274063	-0.215218	260
43.274014	-0.215057	260
43.273975	-0.214892	260
43.273926	-0.214725	260
43.273884	-0.214558	260
43.273838	-0.214393	260
43.273788	-0.214225	260
43.273746	-0.214058	260
43.273697	-0.213888	260
43.273647	-0.213718	260
43.273602	-0.213545	260
43.273552	-0.213372	260
43.273502	-0.213198	260
43.273453	-0.213028	260
43.273403	-0.21286	260
43.273357	-0.212692	260
43.273308	-0.212523	260
43.273258	-0.212355	261
43.273216	-0.212188	261
43.27317	-0.212017	261
43.273128	-0.211842	261
43.273079	-0.21167	261
43.273029	-0.211498	261
43.272984	-0.211325	261
43.272934	-0.211152	261
43.272892	-0.210977	261
43.272835	-0.210802	261
43.272785	-0.21063	261
43.272739	-0.21046	261
43.27269	-0.21029	261
43.27264	-0.210118	261
43.272591	-0.209945	261
43.272541	-0.209772	261
43.272495	-0.209598	261
43.272446	-0.20942	261
43.272388	-0.209242	261
43.272346	-0.20906	261
43.272297	-0.20888	261
43.272251	-0.208702	261
43.272194	-0.208525	261
43.272144	-0.208352	261
43.272095	-0.208177	261
43.272037	-0.208002	261
43.271995	-0.207828	261
43.27195	-0.207653	261
43.271893	-0.207475	261
43.271843	-0.207295	261
43.271793	-0.207115	261
43.271744	-0.206935	262
43.271694	-0.206757	262
43.271648	-0.206578	262
43.271591	-0.206398	262
43.271542	-0.20622	262
43.271492	-0.206043	262
43.271442	-0.20587	262
43.271397	-0.205697	262
43.271347	-0.205518	262
43.271305	-0.20534	262
43.271248	-0.205167	262
43.271198	-0.204995	262
43.271141	-0.204823	262
43.271084	-0.204653	262
43.27103	-0.204482	262
43.270973	-0.204313	262
43.270924	-0.20414	262
43.270874	-0.20397	262
43.270832	-0.2038	262
43.270794	-0.203638	262
43.270752	-0.203487	262
43.27071	-0.203353	262
43.270679	-0.203233	262
43.270645	-0.203123	262
43.270615	-0.203017	263
43.27058	-0.202913	263
43.270565	-0.202813	263
43.270542	-0.202717	263
43.270531	-0.202625	263
43.270515	-0.20253	263
43.2705	-0.202438	263
43.270473	-0.202348	263
43.270428	-0.202257	263
43.270393	-0.202168	263
43.270363	-0.202072	263
43.270336	-0.201965	263
43.270321	-0.201852	263
43.270286	-0.201737	263
43.270256	-0.201625	263
43.270214	-0.201512	263
43.270164	-0.201387	263
43.270119	-0.201248	263
43.270069	-0.201105	264
43.270027	-0.200962	264
43.269978	-0.200815	264
43.269932	-0.20067	264
43.26989	-0.200525	264
43.269855	-0.200378	264
43.26981	-0.20023	264
43.269768	-0.200078	264
43.269726	-0.199925	264
43.269688	-0.199768	264
43.269646	-0.199608	264
43.269604	-0.199445	264
43.269573	-0.199283	265
43.269539	-0.19912	265
43.269508	-0.19896	265
43.269466	-0.198798	265
43.269424	-0.198635	265
43.269386	-0.198473	265
43.269344	-0.19831	265
43.269302	-0.198147	266
43.269253	-0.197983	266
43.269207	-0.197818	266
43.269157	-0.197655	266
